transaction_id,customer_id,transaction_date,amount,category
1264,421,2024-08-23,48.23946279923763,Electronics
1265,472,2024-11-29,161.78879313847193,Clothing
1266,305,2024-12-14,45.00873135087844,Home
1267,403,2024-04-07,210.40192206745854,Electronics
1268,371,2024-03-22,108.45040511435734,Electronics
1269,345,2025-05-16,189.52338993405667,Home
1270,341,2025-04-21,544.958003627536,Home
1271,384,2025-12-04,136.41690797758378,Electronics
1272,396,2026-02-03,503.5677970458527,Home
1273,445,2025-07-03,3.5112316245617468,Clothing
1274,425,2024-01-14,49.52414500476629,Home
1275,161,2025-01-26,13.69495899831277,Home
1276,178,2024-12-12,36.506967110923554,Electronics
1277,117,2024-11-05,219.07858530784134,Home
1278,196,2025-01-20,3.942863911563066,Electronics
1279,383,2024-07-27,-88.12204365990671,Clothing
1280,490,2024-12-22,100.47778094390395,Home
1281,327,2025-08-23,98.83202674190721,Home
1282,86,2025-07-21,77.39076377379085,Electronics
1283,289,2024-04-03,187.6227766859676,Electronics
1284,81,2024-04-02,17.20114791436039,Home
1285,152,2024-12-05,44.62803428016609,Electronics
1286,61,2025-08-19,114.76794939101669,Home
1287,61,2025-03-20,140.9107948500506,Clothing
1288,354,2026-01-26,62.131642744781075,Home
1289,28,2024-01-22,249.88992813809935,Clothing
1290,442,2024-10-17,64.43846409344134,Clothing
1291,43,2025-04-29,61.85559018449298,Electronics
1292,169,2026-02-22,4.425481083680043,Electronics
1293,423,2024-11-01,96.12566648846597,Electronics
1294,86,2025-09-25,148.00030055467357,Electronics
1295,177,2024-05-07,14.58395903019587,Home
1296,17,2025-09-16,43.735957486163656,Clothing
1297,98,2024-09-29,182.38290515655547,Home
1298,454,2026-04-27,54.66951109654763,Clothing
1299,494,2025-03-17,33.18570892888878,Clothing
1300,198,2025-05-17,133.8424364367782,Clothing
1301,98,2024-05-09,26.292025049001868,Home
1302,65,2024-05-11,271.20391495274725,Electronics
1303,330,2025-08-19,13.392045987732024,Home
1304,341,2025-04-26,147.1256805852215,Clothing
1305,5,2026-05-11,83.06939882745712,Home
1306,2,2025-01-24,244.76149770561074,Clothing
1307,22,2025-08-15,16.187777342426553,Electronics
1308,112,2024-11-20,135.94529359209687,Electronics
1309,57,2024-03-09,101.8511703826227,Home
1310,66,2025-10-21,78.49197994742636,Electronics
1311,330,2025-03-23,81.13292487891684,Clothing
1312,98,2025-06-11,3072.123113992377,Clothing
1313,144,2026-03-29,333.175523442031,Electronics
1314,368,2025-09-08,11.482449102200496,Electronics
1315,435,2024-06-13,2.3634400338099857,Electronics
1316,125,2025-05-02,196.60519059263675,Home
1317,167,2025-12-13,13.737487295049284,Home
1318,86,2025-12-09,518.3700451867832,Clothing
1319,76,2025-03-01,115.90444333273044,Home
1320,344,2025-11-27,126.27607300990053,Home
1321,495,2026-04-13,26.6110966473859,Clothing
1322,424,2024-09-21,32.98174377112909,Clothing
1323,294,2026-05-24,129.2280733836255,Electronics
1324,444,2025-09-03,288.5898085569634,Electronics
1325,59,2024-12-07,484.7183814910044,Home
1326,138,2026-04-11,26.48223104183108,Clothing
1327,99,2025-12-26,17.28102149042528,Home
1328,192,2024-10-04,6.966524443834134,Home
1329,243,2025-11-04,243.26472352141838,Clothing
1330,319,2025-03-14,41.89837024833859,Clothing
1331,49,2024-06-05,0.21764131062882036,Clothing
1332,448,2025-02-25,30.40420333046329,Clothing
1333,32,2024-09-07,49.94207646680618,Home
1334,391,2026-05-27,565.0794190326336,Home
1335,277,2025-08-31,88.96498200708507,Home
1336,20,2025-06-13,27.48640976396143,Clothing
1337,154,2024-11-22,48.92341317418135,Electronics
1338,383,2024-04-06,48.11242886848874,Home
1339,68,2025-05-27,2.3907475104719746,Electronics
1340,366,2024-08-03,17.428490131824528,Electronics
1341,372,2024-05-11,142.57054081081876,Electronics
1342,214,2024-09-16,15.374234904331745,Clothing
1343,143,2024-05-04,31.478259010539567,Clothing
1344,376,2024-03-22,51.830143816912376,Home
1345,232,2024-10-09,170.12674578540754,Home
1346,213,2025-11-13,104.78802635086753,Clothing
1347,79,2024-02-28,140.15547822415618,Clothing
1348,214,2025-06-27,100.4455219870075,Electronics
1349,116,2024-06-09,138.08689234353403,Clothing
1350,92,2024-10-10,0.34154403022388885,Clothing
1351,270,2024-04-15,320.6608433184713,Clothing
1352,411,2024-04-14,14.108198213271768,Clothing
1353,381,2025-03-14,62.55544812830788,Electronics
1354,489,2024-08-15,176.90410141455624,Home
1355,168,2025-11-30,68.5605578031128,Electronics
1356,58,2025-08-04,352.1396455265133,Clothing
1357,284,2024-11-13,75.64073217426008,Clothing
1358,26,2025-04-08,249.47482847484503,Home
1359,369,2026-03-12,199.8119068937675,Home
1360,447,2025-08-21,475.5114785052794,Home
1361,66,2026-05-31,313.334419488047,Electronics
1362,409,2026-05-23,274.0796722902405,Home
1363,248,2025-04-16,157.83516550157756,Clothing
1364,254,2024-02-25,54.873831592296,Clothing
1365,387,2025-09-16,13.462776344707471,Clothing
1366,456,2024-01-13,140.0186047867498,Electronics
1367,44,2025-03-15,461.62736651427275,Home
1368,97,2024-01-18,155.6202702007682,Home
1369,42,2025-11-24,316.9525137292486,Home
1370,500,2024-04-22,195.7435784907069,Home
1371,227,2024-08-16,21.368187022425623,Clothing
1372,262,2024-06-19,34.394519565664694,Electronics
1373,167,2024-10-21,50.20153390472947,Home
1374,436,2024-07-07,22.108310547170177,Clothing
1375,279,2025-03-01,104.57280741494581,Clothing
1376,89,2024-03-19,444.8477729594437,Electronics
1377,379,2025-10-19,171.98560528929204,Home
1378,178,2024-06-30,66.07002154672638,Electronics
1379,427,2025-05-13,0.5417588068639978,Home
1380,403,2026-03-08,45.098739651097084,Electronics
1381,197,2026-01-31,89.7781337310494,Home
1382,307,2026-05-15,47.032006438210225,Home
1383,267,2026-04-05,14.12367932775055,Electronics
1384,268,2025-12-08,70.17217770771518,Home
1385,74,2026-04-14,35.04343130327504,Electronics
1386,8,2024-03-11,287.934315110398,Electronics
1387,408,2024-09-04,12.877427336624649,Home
1388,476,2024-05-25,6.04820666312664,Home
1389,297,2025-09-09,0.639400749208786,Electronics
1390,164,2026-02-13,47.71207691846223,Clothing
1391,485,2024-10-22,129.59376822310944,Electronics
1392,85,2025-08-04,157.30402961015662,Clothing
1393,72,2025-04-14,72.45419861230519,Clothing
1394,55,2025-05-20,138.36643676294466,Electronics
1395,393,2024-07-11,53.538335188180234,Electronics
1396,47,2024-03-08,132.24441667180693,Electronics
1397,399,2025-05-08,4.973160639703737,Clothing
1398,432,2026-03-27,59.46377822936095,Electronics
1399,238,2024-02-21,187.76424477316164,Electronics
1400,104,2026-05-31,194.9498594615641,Home
1401,210,2024-12-28,151.11660568427996,Home
1402,42,2026-03-07,27.41470951972723,Home
1403,316,2025-04-18,34.07549887065676,Electronics
1404,468,2026-04-25,665.2670940184386,Electronics
1405,454,2025-06-04,13.094510214461579,Electronics
1406,268,2026-02-01,23.91113218343518,Clothing
1407,386,2025-03-06,16.715069603651813,Clothing
1408,263,2026-04-23,47.63803479940355,Home
1409,336,2024-10-24,28.31339214483733,Clothing
1410,387,2025-03-10,82.62405094486982,Clothing
1411,365,2025-11-26,77.55637348664443,Clothing
1412,259,2025-11-21,278.1306939238271,Home
1413,283,2024-07-16,4.242927532128068,Home
1414,114,2024-05-07,46.2582484026577,Clothing
1415,363,2025-06-15,108.95642087003874,Electronics
1416,40,2025-02-14,111.40413254706691,Home
1417,486,2026-04-19,78.50030939748031,Clothing
1418,417,2024-03-05,202.9204150140219,Electronics
1419,220,2025-11-24,7.7730638477437735,Electronics
1420,129,2024-08-28,202.80474077775256,Home
1421,8,2025-01-03,81.92523785774205,Electronics
1422,101,2025-06-19,17.23128899561752,Home
1423,416,2025-01-18,260.273453964962,Clothing
1424,380,2025-03-06,125.71452739080497,Home
1425,176,2024-03-23,21.430005203101814,Electronics
1426,107,2026-04-10,4.107468638159688,Home
1427,101,2025-11-27,18.25368139593073,Home
1428,260,2026-04-07,112.62373518867255,Clothing
1429,478,2025-09-02,23.711166855196605,Electronics
1430,454,2025-07-27,30.705281690436532,Home
1431,366,2024-10-12,3.0553352066332904,Clothing
1432,246,2025-06-17,154.01850280592785,Clothing
1433,275,2025-04-03,199.5181130165978,Clothing
1434,32,2024-07-30,191.25620181626132,Clothing
1435,137,2024-05-05,16.376488608300676,Clothing
1436,12,2025-02-16,280.33842422555693,Home
1437,395,2025-05-13,133.87105463871387,Home
1438,302,2025-02-28,273.3806114520353,Electronics
1439,375,2025-07-07,71.12250754353472,Home
1440,16,2025-09-01,68.92745740335783,Electronics
1441,129,2025-06-26,184.19566128636964,Electronics
1442,63,2024-06-06,11.752953496425116,Electronics
1443,109,2024-04-21,88.29500935289879,Home
1444,375,2025-02-05,217.2281400280086,Clothing
1445,21,2026-01-28,212.77082494645862,Electronics
1446,158,2024-05-01,375.19076101967346,Clothing
1447,269,2024-09-29,143.78775561665248,Electronics
1448,162,2024-10-20,27.948518376373823,Home
1449,260,2025-02-01,2.458654060826544,Electronics
1450,412,2025-04-15,78.33643606099487,Home
1451,102,2024-07-25,86.51250127836552,Clothing
1452,223,2024-04-19,32.97388935867947,Home
1453,59,2025-03-15,15.982281320992909,Clothing
1454,247,2024-10-04,105.88706981962932,Home
1455,128,2025-07-21,173.40089108749382,Electronics
1456,283,2025-07-22,598.0927044570846,Electronics
1457,325,2025-04-26,170.40825836092685,Home
1458,25,2026-03-13,189.3715564223565,Clothing
1459,131,2024-04-23,114.99763811238424,Clothing
1460,353,2026-03-30,511.58265520662405,Clothing
1461,196,2026-05-02,122.58361228929854,Home
1462,281,2025-04-21,236.15084202004735,Home
1463,404,2025-12-10,349.7749357158584,Home
1464,418,2024-11-16,318.8688787002473,Home
1465,154,2024-06-27,57.638546770272356,Clothing
1466,382,2024-08-06,9.831405713462338,Clothing
1467,133,2026-02-27,22.630752367646032,Home
1468,227,2025-06-11,7.325936884470657,Home
1469,189,2025-05-06,13.365019402324775,Clothing
1470,476,2024-03-01,24.496720574847,Clothing
1471,477,2024-02-23,50.060985059081,Electronics
1472,265,2025-11-10,94.11041180797353,Home
1473,372,2025-06-21,149.24297366279288,Electronics
1474,486,2026-04-27,28.427623942486953,Clothing
1475,434,2024-03-05,2679.205526722421,Clothing
1476,134,2025-09-03,146.19257515342247,Home
1477,211,2025-08-08,98.14252692363921,Electronics
1478,60,2025-12-04,280.73213590859393,Clothing
1479,428,2024-06-19,14.118265185178318,Electronics
1480,377,2024-09-29,23.39360019596701,Electronics
1481,395,2025-11-29,67.17350927702782,Electronics
1482,450,2025-06-18,16.25888670655932,Electronics
1483,431,2025-01-25,100.24720039268719,Electronics
1484,364,2025-11-23,1219.5918767061062,Home
1485,364,2024-11-22,803.7781768685072,Home
1486,457,2024-04-17,22.358076575290283,Electronics
1487,213,2026-04-26,49.01723961803908,Home
1488,216,2024-06-10,112.36676972538616,Clothing
1489,226,2026-03-24,102.90184487118403,Electronics
1490,470,2025-03-27,21.441240779436573,Home
1491,131,2024-07-24,16.012770234697133,Home
1492,76,2025-08-12,3.244685398209204,Clothing
1493,476,2024-01-16,1.5004124386325894,Clothing
1494,286,2024-11-22,254.24220963376763,Clothing
1495,474,2025-08-30,5.53643829213006,Clothing
1496,496,2025-10-20,157.66394486060588,Electronics
1497,277,2024-01-02,246.67303035052117,Home
1498,156,2024-01-10,12.38458735649109,Home
1499,248,2025-03-09,68.78827317215672,Clothing
1500,218,2024-05-04,393.3809180340261,Home
1501,190,2024-03-21,215.59237728547453,Home
1502,417,2025-04-29,80.73172702793282,Home
1503,469,2025-10-13,172.54645471481578,Clothing
1504,163,2026-04-17,215.04303013619042,Home
1505,180,2024-05-29,51.330248699344054,Home
1506,34,2026-03-10,267.24491425575167,Home
1507,41,2026-05-22,76.2926072931225,Electronics
1508,307,2024-12-05,90.04418983258269,Electronics
1509,431,2024-05-08,976.5020625698834,Home
1510,338,2025-03-13,222.41292703896409,Home
1511,314,2026-01-20,53.88678816963881,Home
1512,75,2025-05-15,1.2479380973801402,Home
1513,441,2024-02-27,118.0758033442872,Home
1514,279,2024-07-16,146.05240657498499,Home
1515,176,2024-07-29,126.25417905346045,Electronics
1516,384,2024-02-14,412.5272490181395,Clothing
1517,150,2024-04-06,238.50754754222385,Home
1518,273,2024-10-05,71.48580713391654,Home
1519,325,2025-06-18,7.790389659486965,Home
1520,108,2025-02-13,77.56509077869914,Clothing
1521,139,2025-04-05,140.24967658670195,Home
1522,350,2025-01-25,112.29041135188405,Home
1523,271,2026-04-26,92.69845383318068,Clothing
1524,347,2024-02-13,75.91828445897977,Home
1525,419,2024-01-27,41.736336963481165,Clothing
1526,289,2026-03-04,38.97909443827503,Clothing
1527,212,2024-04-06,83.23322947315464,Home
1528,381,2025-07-01,21.008601182004234,Electronics
1529,272,2025-09-12,49.98654049988158,Electronics
1530,418,2025-07-20,46.98378536355255,Home
1531,66,2025-12-04,106.15551494437784,Clothing
1532,483,2024-08-06,8.281154641943482,Clothing
1533,424,2024-07-03,212.40117588403314,Clothing
1534,248,2024-03-09,99.16807489477107,Home
1535,156,2026-04-08,2666.810065867774,Electronics
1536,47,2024-05-09,145.72072373366953,Clothing
1537,423,2025-07-20,826.9987927785634,Clothing
1538,454,2025-08-31,76.26955066059863,Home
1539,201,2026-04-27,375.500547982299,Electronics
1540,148,2025-08-21,174.65430623663647,Electronics
1541,124,2026-03-16,419.0274117140097,Home
1542,1,2025-09-22,164.57074470023613,Electronics
1543,456,2025-12-20,23.17195193193043,Home
1544,247,2024-11-29,8.005499032190196,Clothing
1545,343,2024-06-02,103.43376047376007,Home
1546,128,2025-06-30,53.14514111924045,Clothing
1547,191,2024-03-19,38.665850863376136,Home
1548,67,2025-08-01,197.53907206005783,Clothing
1549,4,2026-05-04,54.872906444774166,Clothing
1550,442,2025-02-16,45.75142070739836,Home
1551,409,2025-06-29,227.64447313197002,Clothing
1552,303,2025-08-31,224.7204288866382,Electronics
1553,294,2024-06-17,52.875123393885005,Home
1554,143,2025-11-11,214.41170069273088,Electronics
1555,191,2025-10-24,228.27881219187793,Clothing
1556,21,2025-08-05,66.18324319810559,Clothing
1557,227,2025-05-29,8.254263899159158,Clothing
1558,313,2024-11-09,0.19030816120321026,Home
1559,117,2024-02-01,88.9022527057231,Clothing
1560,437,2024-10-13,50.6051493621198,Electronics
1561,302,2025-08-16,702.4924143108345,Electronics
1562,500,2024-02-12,177.62566879973522,Home
1563,142,2025-09-08,171.8933914515849,Electronics
1564,484,2024-01-01,372.7802693760112,Home
1565,460,2025-07-26,262.41584366853294,Home
1566,401,2024-09-26,45.96006665919372,Clothing
1567,39,2024-06-28,21.780786590744892,Electronics
1568,393,2026-01-05,164.39963383268093,Electronics
1569,355,2025-06-01,57.030675211709045,Electronics
1570,252,2024-04-12,76.90588755843956,Clothing
1571,333,2024-01-10,119.43933610893151,Home
1572,207,2025-08-05,286.15004548177563,Electronics
1573,210,2024-03-30,65.17866870700354,Electronics
1574,115,2024-08-13,183.51831796138887,Electronics
1575,225,2025-10-31,749.8537644562147,Electronics
1576,134,2026-01-09,143.66818301181317,Clothing
1577,251,2024-05-05,0.18968036139194513,Home
1578,219,2024-07-27,246.22590148037307,Electronics
1579,407,2024-04-06,3.702072433303589,Electronics
1580,443,2024-03-14,149.68985204987018,Home
1581,91,2025-09-18,5.683473936210992,Clothing
1582,354,2024-07-09,37.149725606936826,Clothing
1583,376,2025-11-12,82.5081099144786,Clothing
1584,46,2026-03-29,65.35457593347232,Clothing
1585,38,2025-12-16,-25.558849507662934,Electronics
1586,142,2024-02-25,48.74252840462215,Home
1587,100,2025-12-20,156.1049127739378,Home
1588,328,2025-07-06,132.76967041756728,Home
1589,190,2024-02-01,8.942851701018517,Clothing
1590,35,2025-06-10,165.07378709766712,Clothing
1591,147,2025-07-27,6.540556315613203,Home
1592,30,2025-10-28,93.9492992254899,Electronics
1593,334,2024-10-10,36.142786923696036,Clothing
1594,84,2025-12-21,106.31761137096456,Electronics
1595,369,2026-04-11,36.34822027318578,Home
1596,281,2025-05-08,503.6288365547257,Clothing
1597,424,2024-07-05,44.48037868040732,Electronics
1598,344,2025-05-12,33.24239554324012,Clothing
1599,270,2025-03-17,39.16497541030453,Home
1600,154,2024-05-09,272.150574234652,Home
1601,102,2025-09-30,121.34433237458163,Home
1602,215,2024-10-18,157.424427524389,Electronics
1603,150,2024-04-23,300.1397054177908,Clothing
1604,432,2024-07-17,-291.4764572989334,Clothing
1605,83,2024-01-13,161.16328905703892,Clothing
1606,110,2024-09-27,26.451333410120718,Home
1607,435,2025-08-23,222.46681726513114,Electronics
1608,387,2024-08-02,27.34497223579509,Home
1609,426,2025-03-19,162.99426625352783,Home
1610,275,2026-02-28,138.85187665393326,Electronics
1611,201,2025-05-26,170.6996698891247,Home
1612,284,2025-03-22,1825.8076491526422,Home
1613,468,2025-12-15,122.17429322865969,Clothing
1614,173,2024-03-14,367.7329433596965,Electronics
1615,327,2025-06-20,12.788495620220969,Electronics
1616,206,2024-04-10,44.327335087126755,Clothing
1617,63,2024-06-24,113.41129538818969,Electronics
1618,73,2025-03-02,399.0889304223276,Clothing
1619,251,2024-04-26,12.054634274276694,Home
1620,124,2024-06-14,2.736881147631506,Electronics
1621,375,2024-02-10,6.883667058365766,Electronics
1622,121,2025-03-04,6.459456914919985,Home
1623,275,2024-12-09,286.0760587751351,Home
1624,431,2025-02-27,153.29619910554604,Electronics
1625,500,2024-12-31,135.65187805226327,Electronics
1626,398,2024-04-29,88.72123606286827,Electronics
1627,120,2025-08-31,182.7651463766532,Clothing
1628,422,2025-10-18,20.30229613777042,Electronics
1629,437,2025-12-28,59.698040924652815,Electronics
1630,317,2024-08-16,80.8023465756656,Home
1631,164,2026-04-04,14.039283826566306,Home
1632,424,2024-05-09,65.26669134634732,Clothing
1633,465,2024-12-17,45.66374711826715,Home
1634,286,2024-11-13,4.3476743480651985,Electronics
1635,265,2025-10-10,17.644083982459197,Electronics
1636,320,2026-04-15,173.28954198014097,Clothing
1637,161,2024-12-02,2.1843090907665457,Home
1638,376,2024-09-29,326.6334942664381,Home
1639,308,2024-04-26,10.846728288540945,Home
1640,89,2026-03-28,192.67627455969708,Clothing
1641,142,2025-01-02,274.6614392168098,Home
1642,203,2024-04-03,339.90222335453285,Home
1643,309,2024-06-16,242.51990892139804,Home
1644,227,2025-12-15,40.68547200938154,Electronics
1645,489,2024-12-06,48.611504794973456,Clothing
1646,443,2025-10-22,66.72924351621559,Electronics
1647,334,2025-11-25,18.000650512591918,Clothing
1648,222,2024-05-31,2.702907800681197,Home
1649,41,2025-08-08,244.01840883097498,Electronics
1650,196,2026-05-26,96.92699639810382,Home
1651,68,2024-09-30,112.60072585764766,Home
1652,476,2025-07-07,314.0565565304488,Clothing
1653,264,2025-05-10,131.27802625890544,Home
1654,2,2025-12-24,140.87280221336732,Electronics
1655,361,2024-04-10,185.55791203995977,Clothing
1656,125,2025-07-10,14.843096171800894,Clothing
1657,110,2024-03-22,53.584859895258,Electronics
1658,86,2025-06-12,413.82459829489505,Home
1659,425,2024-03-13,307.5650631078111,Home
1660,120,2024-01-14,258.57772857103714,Home
1661,127,2025-03-08,72.19698243554542,Home
1662,255,2024-06-05,233.55130627966165,Home
1663,183,2026-01-04,5.952740766863693,Clothing
1664,16,2024-05-11,19.29314905242988,Clothing
1665,477,2024-12-03,64.125644266011,Electronics
1666,62,2025-02-07,79.25652499776028,Home
1667,369,2025-01-10,36.7026907183078,Home
1668,432,2025-07-12,52.895639887716904,Home
1669,158,2024-04-16,21.319649100368785,Electronics
1670,268,2025-09-11,80.59776194032486,Home
1671,35,2024-09-21,189.4942422186349,Clothing
1672,267,2024-07-23,129.9382614296908,Home
1673,64,2024-03-19,13.68675203757269,Electronics
1674,494,2024-06-03,80.23365681448023,Clothing
1675,50,2026-02-21,143.53896343789177,Clothing
1676,469,2024-09-03,90.57598029585967,Clothing
1677,255,2025-06-14,59.645637717349764,Home
1678,149,2026-05-07,116.71616523203677,Electronics
1679,325,2025-06-21,415.46154285931885,Electronics
1680,304,2025-12-29,11.966229995347836,Home
1681,276,2024-06-02,59.318718150691026,Electronics
1682,357,2024-06-02,62.62757217002698,Clothing
1683,451,2025-11-16,103.2366987246245,Clothing
1684,172,2024-04-01,19.809667540306428,Electronics
1685,417,2025-03-08,23.323851573715295,Electronics
1686,201,2024-12-03,40.317395883056506,Home
1687,445,2025-04-24,374.4739723415685,Home
1688,393,2025-11-23,158.9600704383552,Home
1689,324,2024-05-10,130.05628841815343,Home
1690,35,2025-03-25,203.7645523730781,Home
1691,465,2026-03-20,16.37763266447938,Home
1692,482,2026-02-25,235.36303228415403,Clothing
1693,216,2024-09-29,108.41462940342309,Electronics
1694,480,2025-08-10,49.015573057564275,Home
1695,65,2024-06-25,203.04398124802304,Clothing
1696,8,2025-11-26,194.68122050795557,Electronics
1697,301,2026-04-10,224.26945658976305,Electronics
1698,343,2025-10-04,14.730360375636423,Electronics
1699,431,2026-05-24,418.25874815480415,Home
1700,424,2024-02-18,385.14876896197063,Home
1701,332,2025-07-20,53.08094627681706,Home
1702,438,2025-10-27,8.179845159053244,Electronics
1703,76,2024-12-20,21.934616297172635,Electronics
1704,174,2025-12-12,592.5557706937658,Clothing
1705,47,2024-11-03,99.34220430803612,Clothing
1706,15,2026-05-17,52.92270545109558,Clothing
1707,361,2025-09-21,40.795450856823656,Clothing
1708,147,2026-02-13,35.645773310688405,Electronics
1709,26,2024-02-15,130.93186563689025,Home
1710,308,2024-10-28,65.24067229847078,Home
1711,93,2026-05-17,403.70530500560415,Home
1712,406,2025-02-11,138.18197403178658,Home
1713,232,2024-07-07,-188.45179227679054,Clothing
1714,21,2026-04-01,41.56309430206254,Electronics
1715,307,2026-04-09,9.899719417205654,Home
1716,38,2024-05-08,80.29016316665823,Electronics
1717,276,2025-07-14,45.32708955327785,Clothing
1718,157,2025-06-20,27.090108451822307,Clothing
1719,179,2024-09-22,366.0026737188935,Home
1720,132,2024-04-27,70.43589452755782,Home
1721,311,2025-04-08,23.042247990783334,Clothing
1722,455,2024-05-23,26.5749945623854,Clothing
1723,348,2025-03-17,39.53883678834166,Electronics
1724,28,2024-07-18,874.553376894302,Clothing
1725,260,2024-06-05,37.438857148391044,Electronics
1726,406,2025-05-01,47.842897490166635,Clothing
1727,76,2026-05-09,129.22026205355118,Electronics
1728,429,2024-05-13,41.77024024213975,Clothing
1729,67,2024-05-27,29.17159320308838,Clothing
1730,342,2024-12-01,20.727876595569438,Electronics
1731,492,2024-03-11,44.995101519642006,Electronics
1732,194,2024-08-20,13.434624162276169,Home
1733,472,2024-11-29,2.2587150957157607,Home
1734,162,2026-03-21,195.95039482776636,Clothing
1735,347,2025-10-27,17.805376703468646,Clothing
1736,439,2024-03-30,179.5207060113773,Electronics
1737,361,2024-11-29,191.66702246574687,Clothing
1738,257,2024-07-17,92.64194611612571,Home
1739,72,2024-06-09,44.47234291262337,Electronics
1740,87,2025-06-21,18.803051503903,Clothing
1741,422,2024-04-30,160.1832578585534,Electronics
1742,262,2024-10-27,110.37170669019258,Home
1743,214,2025-12-24,127.86313117635133,Home
1744,153,2025-07-28,1.0448261995292443,Home
1745,210,2025-03-11,314.9284132903195,Clothing
1746,401,2024-03-08,8.230749867121997,Clothing
1747,61,2026-02-03,54.83738943617856,Clothing
1748,268,2025-04-03,61.84263399451047,Clothing
1749,262,2025-05-28,0.16277328628328883,Clothing
1750,218,2025-02-01,82.48112136338062,Clothing
1751,283,2025-09-11,167.7112727547492,Home
1752,136,2024-10-12,207.974941639552,Home
1753,467,2025-07-14,253.83012766454087,Clothing
1754,380,2024-05-19,80.26580631759253,Home
1755,362,2025-12-30,119.51678245570278,Electronics
1756,449,2025-07-09,9.943163327456253,Clothing
1757,441,2026-02-19,80.34063762358556,Electronics
1758,93,2025-08-12,20.18407605847932,Clothing
1759,109,2025-12-28,55.37629680258159,Clothing
1760,241,2025-09-01,47.932950873649744,Home
1761,355,2026-01-17,66.10203927018169,Electronics
1762,424,2024-10-08,101.73401042303168,Home
1763,142,2025-10-22,279.8128114338817,Clothing
1764,291,2026-03-26,60.20104014676345,Electronics
1765,432,2025-07-31,476.4294344821594,Clothing
1766,237,2026-01-15,170.7689681063503,Home
1767,340,2025-04-01,85.96524113477072,Clothing
1768,312,2024-03-27,123.94785749256441,Clothing
1769,177,2024-03-19,12.940185074502756,Home
1770,141,2024-07-23,223.3497626387517,Clothing
1771,189,2026-03-01,104.77552415603864,Electronics
1772,486,2024-12-02,512.8235541687753,Home
1773,49,2024-09-10,121.41359676352101,Clothing
1774,302,2024-10-30,215.57278859961966,Home
1775,369,2025-01-14,192.99027953898985,Clothing
1776,190,2024-05-09,50.858920721790845,Home
1777,136,2025-08-18,36.06948588622903,Home
1778,43,2024-10-02,1351.164549929566,Electronics
1779,404,2025-11-29,75.56241133581614,Home
1780,380,2025-07-11,658.915924390561,Electronics
1781,353,2024-07-01,5399.933918742422,Home
1782,90,2024-09-24,93.84996201478785,Home
1783,295,2026-03-18,460.45431256711714,Clothing
1784,341,2024-11-17,199.29897358368183,Clothing
1785,245,2025-05-26,97.3519450244767,Clothing
1786,433,2025-09-03,352.5868343205246,Home
1787,192,2024-03-18,84.35335795075171,Home
1788,318,2026-02-22,261.75725921359697,Electronics
1789,106,2024-12-04,53.20710199272275,Electronics
1790,363,2025-11-04,57.10181887971252,Electronics
1791,310,2025-07-09,64.98112771812154,Clothing
1792,382,2025-05-23,94.9244527348731,Clothing
1793,233,2024-08-25,96.75529051619739,Electronics
1794,265,2024-05-13,82.31650027023053,Home
1795,344,2024-07-10,43.83416656006879,Clothing
1796,37,2024-12-21,314.41537557533866,Clothing
1797,305,2024-10-04,106.57866105869874,Electronics
1798,41,2024-01-18,62.85698734868502,Clothing
1799,17,2025-06-07,126.38286434577259,Electronics
1800,344,2024-06-28,175.30495587331458,Clothing
1801,277,2024-05-02,388.46948745875983,Home
1802,307,2024-09-02,83.06950936322855,Home
1803,59,2026-01-03,14.267337266808166,Clothing
1804,423,2025-01-07,69.74243204437697,Electronics
1805,183,2024-02-20,78.23384818763748,Clothing
1806,41,2024-03-11,272.756255887465,Electronics
1807,39,2025-04-24,60.26370802028209,Clothing
1808,397,2025-07-13,367.7437008086809,Home
1809,192,2024-01-19,1593.2269022635603,Home
1810,267,2026-02-12,436.95022890923747,Clothing
1811,494,2024-03-24,19.75706922948446,Clothing
1812,147,2024-06-03,274.8970150361326,Clothing
1813,395,2025-07-18,321.0475176238563,Home
1814,333,2025-09-10,7787.353419555899,Home
1815,127,2024-12-22,1.5795341734475672,Electronics
1816,46,2026-03-26,22.605705760675324,Clothing
1817,45,2025-10-08,127.27633302572299,Clothing
1818,1,2025-03-18,3.096328509557998,Home
1819,168,2024-03-09,7.886658072668704,Clothing
1820,108,2025-06-06,29.98145857978863,Electronics
1821,19,2024-05-22,86.20097338577655,Clothing
1822,332,2024-07-10,94.73321721651384,Home
1823,72,2025-01-21,4.1834153714061335,Clothing
1824,456,2025-01-12,22.412657631805725,Home
1825,445,2025-08-03,83.10704405011991,Electronics
1826,109,2025-06-18,108.15070514885718,Electronics
1827,268,2025-11-23,19.27684056972801,Clothing
1828,445,2024-10-19,61.06758067477498,Clothing
1829,240,2024-01-09,281.7116982438758,Home
1830,417,2024-09-27,817.4156603143347,Electronics
1831,301,2025-01-21,523.1328035832902,Electronics
1832,90,2024-04-02,256.1179277383361,Electronics
1833,103,2025-06-12,60.23581687487583,Electronics
1834,476,2024-06-02,139.22315079691037,Clothing
1835,250,2025-02-08,64.66426792335432,Clothing
1836,453,2026-04-19,125.47469527882625,Home
1837,8,2024-05-28,44.42898163464813,Electronics
1838,153,2024-09-23,111.8301402625923,Clothing
